variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
new_enterprises,-0.00032693515864805486,7.206383725895107e-05,-4.536743685647216,5.712946938921284e-06,-0.0004681776842633546,-0.00018569263303275512,***,Digital and Technologies,lq_emp,290,0.415
high_growth_enterprises,0.008314299666155886,0.0024766408581719575,3.357087338166901,0.000787682268727311,0.003460172781498478,0.013168426550813295,***,Digital and Technologies,lq_emp,290,0.415
broadband_availability,0.011253279773432231,0.0020081452596053735,5.603817612100255,2.0968134905907348e-08,0.007317387388880862,0.0151891721579836,***,Digital and Technologies,lq_emp,290,0.415
4g_area_coverage,0.014097664349704558,0.018957667720510562,0.7436391732118028,0.4570947975091111,-0.023058681613373683,0.0512540103127828,,Digital and Technologies,lq_emp,290,0.415
net_additions,0.014085738949615715,0.005735416838951169,2.455922445593608,0.014052348025600438,0.0028445285089468593,0.02532694939028457,**,Digital and Technologies,lq_emp,290,0.415
level_3+_qualifications,0.0135348543403056,0.002180259740917226,6.207909124906166,5.36941831828886e-10,0.009261623771165208,0.017808084909445993,***,Digital and Technologies,lq_bus,290,0.618
gcse_by_age_19,0.011784187670609542,0.002957399598228529,3.984645050221899,6.758106654810445e-05,0.005987790970188399,0.017580584371030685,***,Digital and Technologies,lq_bus,290,0.618
apprenticeship_achievements,-0.0004947565608711666,0.000169568236591744,-2.917743150578093,0.0035257464026625727,-0.0008271041975129518,-0.00016240892422938146,***,Digital and Technologies,lq_bus,290,0.618
fe_and_skills_participation,-2.2080862629081446e-05,1.5182093495075461e-05,-1.4544017026534386,0.14583496817979064,-5.183721908934919e-05,7.675493831186291e-06,,Digital and Technologies,lq_bus,290,0.618
high_growth_enterprises,0.0011158257963229741,0.0007922141544261673,1.408490103450893,0.1589859953937236,-0.00043688541439516654,0.0026685370070411146,,Digital and Technologies,lq_bus,290,0.618
broadband_availability,0.005540914558552413,0.001027236549717703,5.394000593217914,6.890599011617783e-08,0.0035275679175025263,0.0075542611996023,***,Digital and Technologies,lq_bus,290,0.618
4g_area_coverage,0.016574640925644143,0.012707904277049044,1.304278074833989,0.1921387880425769,-0.008332393776354498,0.04148167562764278,,Digital and Technologies,lq_bus,290,0.618
net_additions,0.002285504131103102,0.002579079526226572,0.886170475885636,0.3755256705763649,-0.0027693988535656047,0.007340407115771809,,Digital and Technologies,lq_bus,290,0.618
related_variety,-0.4629060307902706,0.12580913667568844,-3.6794309461287584,0.00023375497248040154,-0.7094874076006972,-0.21632465397984404,***,Digital and Technologies,lq_bus,290,0.618
level_3+_qualifications,0.0016854851344682172,0.001496875654862171,1.1260021024414435,0.2601646294112324,-0.001248337238396446,0.00461930750733288,,Digital and Technologies,growth_emp,290,0.106
apprenticeship_achievements,-0.0001776641093356623,9.98495982640076e-05,-1.7793172173403144,0.07518776979140897,-0.0003733657258039103,1.80375071325857e-05,*,Digital and Technologies,growth_emp,290,0.106
high_growth_enterprises,0.0009998554858025928,0.0005733589752506894,1.7438559941708887,0.08118420370061845,-0.0001239074559015506,0.0021236184275067365,*,Digital and Technologies,growth_emp,290,0.106
net_additions,0.007307785816073461,0.002355677340758785,3.102201515305809,0.0019208715051184488,0.0026907430689891544,0.011924828563157769,***,Digital and Technologies,growth_emp,290,0.106
related_variety,0.18078003353206415,0.09030770092686227,2.0018230081892234,0.04530377048387141,0.0037801921887996304,0.3577798748753287,**,Digital and Technologies,growth_emp,290,0.106
level_3+_qualifications,0.0011738335315544283,0.0007818992663777567,1.5012592824039273,0.1332885120534605,-0.00035866087008426485,0.0027063279331931214,,Digital and Technologies,growth_bus,290,0.244
gcse_by_age_19,-0.00019273164716351328,0.0011613948550601686,-0.16594842514049918,0.868197538042591,-0.0024690237349115594,0.002083560440584533,,Digital and Technologies,growth_bus,290,0.244
apprenticeship_starts,-6.789856296341532e-06,5.8514369623990495e-05,-0.11603741679134037,0.9076228877657991,-0.00012147591333742746,0.00010789620074474438,,Digital and Technologies,growth_bus,290,0.244
apprenticeship_achievements,-4.111762385405554e-05,0.00011359763359705467,-0.36195845416908073,0.7173830771045707,-0.0002637648944332599,0.00018152964672514885,,Digital and Technologies,growth_bus,290,0.244
fe_and_skills_participation,-2.280595728687781e-06,7.339688001101554e-06,-0.31072107265942434,0.7560126760273952,-1.666611986860761e-05,1.2104928411232046e-05,,Digital and Technologies,growth_bus,290,0.244
new_enterprises,8.747773481935043e-05,5.137253572181882e-05,1.702811309393807,0.08860338572346567,-1.3210584989911835e-05,0.0001881660546286127,*,Digital and Technologies,growth_bus,290,0.244
deaths_of_enterprises,3.244932593327974e-05,4.582004283194231e-05,0.7081906503731703,0.4788268714888436,-5.7356307787409855e-05,0.00012225495965396933,,Digital and Technologies,growth_bus,290,0.244
active_enterprises,-1.839635818634858e-05,7.029799259190538e-06,-2.6169108829527046,0.008872950338630045,-3.2174511552908385e-05,-4.618204819788773e-06,***,Digital and Technologies,growth_bus,290,0.244
high_growth_enterprises,0.0012989589105815613,0.0004011398005173719,3.2381701065469524,0.0012029905819266615,0.0005127393488019307,0.002085178472361192,***,Digital and Technologies,growth_bus,290,0.244
broadband_availability,-0.0009591335275379075,0.0004449443485465231,-2.155625823029464,0.03111289449239299,-0.0018312084258137295,-8.705862926208546e-05,**,Digital and Technologies,growth_bus,290,0.244
4g_area_coverage,-0.0060130747216285705,0.0028870975290932015,-2.0827404204516764,0.037274890938815496,-0.011671681898505825,-0.00035446754475131504,**,Digital and Technologies,growth_bus,290,0.244
net_additions,0.00216606469950885,0.0009409664768352382,2.3019573521832535,0.021337577374281675,0.00032180429425223995,0.00401032510476546,**,Digital and Technologies,growth_bus,290,0.244
related_variety,0.14456585284286888,0.044775804709114866,3.2286600717069875,0.001243716330132365,0.056806888234204794,0.23232481745153297,***,Digital and Technologies,growth_bus,290,0.244
deaths_of_enterprises,-0.00031432324654951575,0.00020833452079594352,-1.5087429838734432,0.13136447634327164,-0.000722651404045976,9.400491094694447e-05,,Financial Services,lq_emp,292,0.326
high_growth_enterprises,0.013805549240712454,0.0063436112287776885,2.17629182224847,0.02953344664415238,0.0013722997003843065,0.0262387987810406,**,Financial Services,lq_emp,292,0.326
related_variety,0.7794876333938205,0.3243221198330391,2.4034365395585735,0.016241785770360177,0.14382795913138036,1.4151473076562606,**,Financial Services,lq_emp,292,0.326
gcse_by_age_19,0.002861582400482886,0.004741624636938078,0.6035025164562086,0.5461744419615007,-0.006431831116123556,0.012154995917089328,,Financial Services,lq_bus,290,0.38
apprenticeship_starts,0.00039249554056153236,0.0002040543736250611,1.9234850671846992,0.054419160089342805,-7.443682631467293e-06,0.000792434763754532,*,Financial Services,lq_bus,290,0.38
apprenticeship_achievements,-0.0008904150019664941,0.00034335617822204233,-2.5932692010297207,0.009506832424380291,-0.001563380745151013,-0.0002174492587819751,***,Financial Services,lq_bus,290,0.38
fe_and_skills_participation,-5.4887281719685765e-05,2.0736258062921306e-05,-2.6469231600579963,0.008122780764135796,-9.552960069713983e-05,-1.4244962742231701e-05,***,Financial Services,lq_bus,290,0.38
new_enterprises,-0.00013476272741294403,4.7679525937701825e-05,-2.826427586319237,0.004707038532935108,-0.00022821288105078294,-4.1312573775105106e-05,***,Financial Services,lq_bus,290,0.38
