group,sector,dep_var,model_type,feature,importance
full,Creative Industries,trajectory_businesses,regression,early_years_literacy,0.018065906079839943
full,Creative Industries,trajectory_businesses,regression,early_years_maths,0.010034903190190417
full,Creative Industries,trajectory_businesses,regression,apprenticeship_starts,0.023717132599747046
full,Creative Industries,trajectory_businesses,regression,apprenticeship_achievements,0.005630121859662547
full,Creative Industries,trajectory_businesses,regression,level_3+_qualifications,0.019192766761868152
full,Creative Industries,trajectory_businesses,regression,fe_and_skills_participation,0.11744254945464216
full,Creative Industries,trajectory_businesses,regression,smokers,0.028517259325559326
full,Creative Industries,trajectory_businesses,regression,reception_obesity,0.00850991825386948
full,Creative Industries,trajectory_businesses,regression,year_6_obesity,0.003488815364200239
full,Creative Industries,trajectory_businesses,regression,adult_obesity,0.015672152083799892
full,Creative Industries,trajectory_businesses,regression,cancer_diagnosis,0.019953281301206646
full,Creative Industries,trajectory_businesses,regression,under_75_mortality_rate,0.00760850233047871
full,Creative Industries,trajectory_businesses,regression,life_satisfaction,0.020312796062629705
full,Creative Industries,trajectory_businesses,regression,worthwhile,0.01505812065489587
full,Creative Industries,trajectory_businesses,regression,happiness,0.019355095831973326
full,Creative Industries,trajectory_businesses,regression,anxiety,0.018302545069532095
full,Creative Industries,trajectory_businesses,regression,net_additions,0.015591344131692246
full,Creative Industries,trajectory_businesses,regression,related_variety,0.31237031090615974
full,Creative Industries,trajectory_businesses,regression,size_large_share,0.0024548518779051198
full,Creative Industries,trajectory_businesses,regression,size_micro_share,0.016620033398595958
full,Creative Industries,trajectory_businesses,regression,public_transport_to_employer,0.01637849193731459
full,Creative Industries,trajectory_businesses,regression,drive_to_employer,0.011041945706647944
full,Creative Industries,trajectory_businesses,regression,cycle_to_employer,0.02438027541188155
full,Creative Industries,lq_emp_binary,classification,new_enterprises,0.033586816894425
full,Creative Industries,lq_emp_binary,classification,deaths_of_enterprises,0.02416483744898741
full,Creative Industries,lq_emp_binary,classification,active_enterprises,0.024458180918359263
full,Creative Industries,lq_emp_binary,classification,high_growth_enterprises,0.04423354363075311
full,Creative Industries,lq_emp_binary,classification,broadband_availability,0.010172047080469959
full,Creative Industries,lq_emp_binary,classification,4g_area_coverage,0.0031267262843439167
full,Creative Industries,lq_emp_binary,classification,gcse_by_age_19,0.08317475394588186
full,Creative Industries,lq_emp_binary,classification,early_years_comms,0.013666187913036797
full,Creative Industries,lq_emp_binary,classification,early_years_literacy,0.0199428286543264
full,Creative Industries,lq_emp_binary,classification,early_years_maths,0.019593903940061202
full,Creative Industries,lq_emp_binary,classification,apprenticeship_starts,0.10165622170704075
full,Creative Industries,lq_emp_binary,classification,apprenticeship_achievements,0.09437865465443185
full,Creative Industries,lq_emp_binary,classification,level_3+_qualifications,0.10640102115470935
full,Creative Industries,lq_emp_binary,classification,fe_and_skills_participation,0.011026691667011713
full,Creative Industries,lq_emp_binary,classification,smokers,0.006511225466604313
full,Creative Industries,lq_emp_binary,classification,reception_obesity,0.015861073220352368
full,Creative Industries,lq_emp_binary,classification,year_6_obesity,0.019032868921241966
full,Creative Industries,lq_emp_binary,classification,adult_obesity,0.07133789586546443
full,Creative Industries,lq_emp_binary,classification,cancer_diagnosis,0.007682766677716495
full,Creative Industries,lq_emp_binary,classification,under_75_mortality_rate,0.026031417695646705
full,Creative Industries,lq_emp_binary,classification,life_satisfaction,0.003938514014060601
full,Creative Industries,lq_emp_binary,classification,worthwhile,0.008091789138060154
full,Creative Industries,lq_emp_binary,classification,happiness,0.010283534453037212
full,Creative Industries,lq_emp_binary,classification,anxiety,0.006591535359177064
full,Creative Industries,lq_emp_binary,classification,net_additions,0.006288783048754064
full,Creative Industries,lq_emp_binary,classification,related_variety,0.009785984625161217
full,Creative Industries,lq_emp_binary,classification,size_large_share,0.07624631802085453
full,Creative Industries,lq_emp_binary,classification,size_micro_share,0.04718688563970944
full,Creative Industries,lq_emp_binary,classification,public_transport_to_employer,0.0308747268103066
full,Creative Industries,lq_emp_binary,classification,drive_to_employer,0.021362621736358854
full,Creative Industries,lq_emp_binary,classification,cycle_to_employer,0.043309643413655514
full,Creative Industries,lq_bus_binary,classification,new_enterprises,0.01546316148722753
full,Creative Industries,lq_bus_binary,classification,deaths_of_enterprises,0.025867105383903247
full,Creative Industries,lq_bus_binary,classification,active_enterprises,0.030184833921275245
full,Creative Industries,lq_bus_binary,classification,high_growth_enterprises,0.00843807756847514
full,Creative Industries,lq_bus_binary,classification,broadband_availability,0.005355441902543379
full,Creative Industries,lq_bus_binary,classification,4g_area_coverage,0.005420510080095594
full,Creative Industries,lq_bus_binary,classification,gcse_by_age_19,0.08096143523002192
full,Creative Industries,lq_bus_binary,classification,early_years_comms,0.004637913486990427
full,Creative Industries,lq_bus_binary,classification,early_years_literacy,0.01977919825882083
full,Creative Industries,lq_bus_binary,classification,early_years_maths,0.02617567323411187
full,Creative Industries,lq_bus_binary,classification,apprenticeship_starts,0.21092667717183416
full,Creative Industries,lq_bus_binary,classification,apprenticeship_achievements,0.13845808717703628
full,Creative Industries,lq_bus_binary,classification,level_3+_qualifications,0.09303253689496795
full,Creative Industries,lq_bus_binary,classification,fe_and_skills_participation,0.011491722534568866
full,Creative Industries,lq_bus_binary,classification,smokers,0.0013856791255855397
full,Creative Industries,lq_bus_binary,classification,reception_obesity,0.0323401911940672
full,Creative Industries,lq_bus_binary,classification,year_6_obesity,0.02886702230269634
full,Creative Industries,lq_bus_binary,classification,adult_obesity,0.0772093741382986
full,Creative Industries,lq_bus_binary,classification,cancer_diagnosis,0.014421105123378498
full,Creative Industries,lq_bus_binary,classification,under_75_mortality_rate,0.02353988693401529
full,Creative Industries,lq_bus_binary,classification,life_satisfaction,0.011953913166926799
full,Creative Industries,lq_bus_binary,classification,worthwhile,0.00797504763495759
full,Creative Industries,lq_bus_binary,classification,happiness,0.004021052918117344
full,Creative Industries,lq_bus_binary,classification,anxiety,0.006056466938509126
full,Creative Industries,lq_bus_binary,classification,net_additions,0.0014557538517672916
full,Creative Industries,lq_bus_binary,classification,related_variety,0.003987092081224096
full,Creative Industries,lq_bus_binary,classification,size_large_share,0.007726627430718576
full,Creative Industries,lq_bus_binary,classification,size_micro_share,0.009145223980276326
full,Creative Industries,lq_bus_binary,classification,public_transport_to_employer,0.025951009615638284
full,Creative Industries,lq_bus_binary,classification,drive_to_employer,0.019054134663439914
full,Creative Industries,lq_bus_binary,classification,cycle_to_employer,0.04871804456851079
full,Creative Industries,trajectory_employees_binary,classification,new_enterprises,0.02186978836578148
full,Creative Industries,trajectory_employees_binary,classification,deaths_of_enterprises,0.023616295615897176
full,Creative Industries,trajectory_employees_binary,classification,active_enterprises,0.02607147876568483
full,Creative Industries,trajectory_employees_binary,classification,high_growth_enterprises,0.026318711036094816
full,Creative Industries,trajectory_employees_binary,classification,broadband_availability,0.0361667596234607
full,Creative Industries,trajectory_employees_binary,classification,4g_area_coverage,0.009828510691953792
full,Creative Industries,trajectory_employees_binary,classification,gcse_by_age_19,0.037594700887925527
full,Creative Industries,trajectory_employees_binary,classification,early_years_comms,0.028032759454109525
full,Creative Industries,trajectory_employees_binary,classification,early_years_literacy,0.031032964677033443
full,Creative Industries,trajectory_employees_binary,classification,early_years_maths,0.029944604306809532
full,Creative Industries,trajectory_employees_binary,classification,apprenticeship_starts,0.04425243599210587
full,Creative Industries,trajectory_employees_binary,classification,apprenticeship_achievements,0.027514747115994033
full,Creative Industries,trajectory_employees_binary,classification,level_3+_qualifications,0.0183601097558843
full,Creative Industries,trajectory_employees_binary,classification,fe_and_skills_participation,0.021852462616062912
full,Creative Industries,trajectory_employees_binary,classification,smokers,0.02717189596244286
full,Creative Industries,trajectory_employees_binary,classification,reception_obesity,0.0230915911504069
full,Creative Industries,trajectory_employees_binary,classification,year_6_obesity,0.029857014383980616
full,Creative Industries,trajectory_employees_binary,classification,adult_obesity,0.05063402695264581
full,Creative Industries,trajectory_employees_binary,classification,cancer_diagnosis,0.03158686671098741
full,Creative Industries,trajectory_employees_binary,classification,under_75_mortality_rate,0.03714179388948116
full,Creative Industries,trajectory_employees_binary,classification,life_satisfaction,0.026411239250246653
full,Creative Industries,trajectory_employees_binary,classification,worthwhile,0.01920059060207589
full,Creative Industries,trajectory_employees_binary,classification,happiness,0.03441791490668819
full,Creative Industries,trajectory_employees_binary,classification,anxiety,0.05119703891113649
full,Creative Industries,trajectory_employees_binary,classification,net_additions,0.08064802636476959
full,Creative Industries,trajectory_employees_binary,classification,related_variety,0.03714080231676928
full,Creative Industries,trajectory_employees_binary,classification,size_large_share,0.024948062127243147
full,Creative Industries,trajectory_employees_binary,classification,size_micro_share,0.0447090979398833
full,Creative Industries,trajectory_employees_binary,classification,public_transport_to_employer,0.03257742865024776
full,Creative Industries,trajectory_employees_binary,classification,drive_to_employer,0.019378970615564116
full,Creative Industries,trajectory_employees_binary,classification,cycle_to_employer,0.04743131036063294
full,Creative Industries,trajectory_businesses_binary,classification,new_enterprises,0.03279093056225917
full,Creative Industries,trajectory_businesses_binary,classification,deaths_of_enterprises,0.022700970243567795
full,Creative Industries,trajectory_businesses_binary,classification,active_enterprises,0.024537922667201624
full,Creative Industries,trajectory_businesses_binary,classification,high_growth_enterprises,0.030655492681589597
full,Creative Industries,trajectory_businesses_binary,classification,broadband_availability,0.034882922224410674
full,Creative Industries,trajectory_businesses_binary,classification,4g_area_coverage,0.018337993631531213
full,Creative Industries,trajectory_businesses_binary,classification,gcse_by_age_19,0.03453201606606256
